,Unnamed: 0,id,type,y_index,y,centroid mean,centroid var,rolloff mean,rolloff var,zero mean,zero var,rms mean,rms var,contrast mean,contrast var,mfcc1 mean,mfcc1 var,mfcc2 mean,mfcc2 var,mfcc3 mean,mfcc3 var,mfcc4 mean,mfcc4 var,mfcc5 mean,mfcc5 var,mel1 mean,mel1 var,mel2 mean,mel2 var,mel3 mean,mel3 var,mel4 mean,mel4 var,mel5 mean,mel5 var
191,31892,38,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3355.5470829,560919.23095,7046.90764671,1759475.91099,0.168402146923,0.00563324453323,0.113124400377,0.00189268495888,26.0435913565,40.2316140206,-77.3032345627,1785.15300898,52.1024850992,471.269394542,-9.00677521121,485.933835342,12.8321183715,299.651131355,8.55860576106,166.569291559,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
192,29988,82,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3164.75294032,620277.281936,7551.74441315,1686091.23912,0.100135128997,0.0035646607529,0.208323523402,0.00726271653548,22.2385835421,24.135712271,-62.0385675641,2499.42158881,64.31075378,440.480483192,29.8590572821,190.025451596,23.2977618745,101.6210066,16.2621227312,100.739376579,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
193,21318,27,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1768.94329281,106442.126074,3966.91678779,676274.218466,0.0625087057897,0.000670798728618,0.0405991226435,0.000252067431575,19.4522964989,30.1543757426,-262.16411882,1959.60549026,108.972068591,228.274540319,-6.28221384909,403.602550702,55.1981361077,56.1323325469,-10.6341173623,54.6539627075,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
194,28696,44,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3138.90381201,609306.098041,6681.13531068,2322620.68456,0.135559744428,0.00554286895868,0.222721368074,0.00867913197726,24.2413875816,31.4485958823,-47.8929168083,3185.87866225,54.2054795203,523.923819038,-4.09838152483,690.702437607,21.5654095652,298.812848603,13.8570646954,183.333969892,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
195,12682,73,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2224.63958065,292962.457949,4919.56071721,927072.483784,0.110088874758,0.00244153648176,0.169449061155,0.00216093263589,16.291481041,14.9181516555,-61.5487830082,1825.57311551,103.543479412,352.901538624,-16.8737869328,178.92949267,49.3001129363,117.970307631,-14.7868626428,65.014191526,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
196,4896,44,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2549.86294594,1128465.03755,4535.91081486,3844690.13015,0.14358383297,0.00855452116217,0.0379282310605,0.0010086693801,19.3852776993,21.4073786944,-267.458461564,7855.53486175,77.7579067168,2023.9241982,-18.3188543963,1593.37874255,18.9053320449,360.823581734,1.93084738144,251.160433301,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
197,25670,55,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3108.54128332,107709.671217,5698.63701399,404850.817785,0.196924963663,0.00112896669614,0.232714995742,0.00111091008876,20.521232223,20.8114124753,10.5383173767,479.976093593,63.7168540688,178.649746609,-28.4412967501,202.378769106,62.5909144444,158.608286372,-19.6086046222,91.4281284715,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
198,14110,15,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1960.38104281,356056.961824,4210.69267805,1555740.25879,0.0942924085514,0.00219862205078,0.104722388089,0.000670221808832,25.2722014118,19.8616909235,-116.087941698,2439.38867624,111.660149816,827.815233071,-5.24294374177,329.090998534,33.9858511472,98.2095752397,-12.446256044,109.462855349,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
199,33796,94,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2209.50147791,298262.781559,5078.42234057,1181928.97622,0.0936678627665,0.00120712518635,0.0991296991706,0.000922830717172,21.713190801,15.2182368711,-129.973430742,2050.07577943,102.456456511,556.668679891,-4.44360002641,122.079150386,50.0682782605,114.451819841,-15.5583867196,54.5528535075,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
200,6970,5,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1432.29332176,73567.9069425,2838.09286428,303968.722883,0.0752903191618,0.000616943404104,0.0432055294514,0.000586354639381,17.7099743459,24.2505063143,-264.160642914,7386.15150276,138.109452532,320.006377708,-30.1067127637,147.415727137,37.8013625225,178.391168746,-7.18994790281,95.3175334583,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
201,21522,33,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1169.84559845,133060.693127,2445.62102562,813642.184293,0.0423646438953,0.00041831434493,0.0697337910533,0.00187330145855,17.0001871615,19.0426012554,-261.736750714,4924.52299263,139.518749363,435.441514411,-17.1430051514,373.866465191,49.9095837904,115.946843191,-5.87308419934,241.283593732,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
202,23120,80,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",3027.83541787,215491.058032,6198.46605878,1045094.74344,0.140343008115,0.00128207368408,0.0757610052824,0.000367422879208,26.443780955,21.1189732557,-117.318617061,1621.92957839,57.0107816594,280.201922681,-2.13648583821,104.904315291,35.6362292714,78.3574630465,4.72389318998,79.5834886237,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
203,29376,64,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3647.16236404,1090502.70908,7110.28036428,2336664.02861,0.205805626211,0.012454663574,0.16889436543,0.0123470192775,18.2147375264,37.2535256744,-88.6401478219,9280.37993204,34.3533599983,1483.42602825,-11.2704995002,839.53605151,2.1727833803,354.267013345,-4.90331046722,193.898514863,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
204,10676,14,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1935.43556291,919001.709034,3981.88152934,2686230.8289,0.083646363251,0.00559505766168,0.0533913820982,0.00112081831321,17.4627801557,29.0992695053,-256.659218308,12479.5479942,103.182377853,1343.4451695,-8.46155119845,653.361620764,48.5526382227,361.064279836,-4.1578485646,431.186695536,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
205,1972,58,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2632.49770989,1323832.57954,5700.81537291,5767437.61591,0.112029508842,0.00785046054182,0.0911173000932,0.00155942793936,18.2395425983,15.8220782559,-169.349265521,6955.39438498,83.8813482695,1057.77094204,11.2026824074,779.025276837,12.1899795145,297.005912269,21.1431873395,316.207150963,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
206,31042,13,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3392.40303297,592449.414025,7205.41038336,1353986.18238,0.159543059593,0.00485358821909,0.170986324549,0.00237292936072,30.0105499305,30.5487346282,-40.0119121167,2634.7645168,56.2127931737,406.619020903,23.6731452861,307.85930079,31.8722672052,208.326803275,2.43438748266,113.584300388,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
207,16252,78,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1142.1506873,325295.77194,2218.79627316,1690186.14161,0.0497180081153,0.00144598804667,0.0429578386247,0.00105142057873,24.8616752768,25.4049114415,-302.886814968,7565.56550367,150.227573593,840.440883192,-3.63852442806,771.206502521,26.8351964758,285.471836819,-0.243752985706,323.914935097,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
208,25636,54,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",3114.18167714,157684.668634,5830.49867142,463121.600868,0.195706153101,0.00165982496838,0.20720410347,0.000742112286389,19.9120200268,22.3230805796,1.23655171644,343.87684747,66.6437832401,192.544312697,-23.7000946412,166.991247417,60.9247284128,94.9368259211,-18.8800927568,63.4289352818,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
209,32606,59,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2279.23394117,583198.887132,4826.7509425,2338141.40513,0.110222868217,0.0047654925183,0.117038756609,0.00286842160858,22.4548593821,24.5283939846,-109.034393227,4130.48480265,106.869627659,1025.26339629,-18.2531701454,433.685364996,23.4248164972,172.810925417,-17.7738830156,128.95435196,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
210,4216,24,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2517.56864762,391449.353919,4927.59811047,1554552.24624,0.138726380814,0.00312724666551,0.179158240557,0.00760353868827,15.1244185783,18.7078240783,-62.8650207089,3932.83702069,86.3552020782,616.882098186,-37.8525184273,805.554595062,39.5540127004,383.467777435,-16.4695020081,330.023797635,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
211,26010,65,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2760.8953282,214257.942334,5262.14730196,971415.395734,0.171198976502,0.00167320223555,0.0953527614474,0.000591543444898,21.692925341,11.9702688264,-86.2696867197,882.742735026,76.7184986648,385.356291002,-42.290210298,284.197443851,54.0125581544,96.8948354699,-8.30884116051,76.783979496,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
212,2108,62,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",2114.194412,1135953.50312,4786.92286292,6034833.91504,0.0609303082607,0.00292862099643,0.0574202053249,0.000938599987421,19.5772062943,19.6687811504,-265.626424428,7501.85693123,80.5887610975,1148.19912939,9.6592566879,667.211015493,36.6604374942,369.959626652,27.8294391859,193.718316547,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
213,4998,47,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3236.72433701,1287212.4023,7340.66894531,2670859.32843,0.109385598353,0.00924525471478,0.247419297695,0.0146526349708,27.0260037446,49.3229161767,-76.6284508301,3626.34854136,52.7703121741,746.667764301,34.6830941089,525.05651423,26.1563097575,298.079398562,16.6770538873,255.400029435,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
214,17578,17,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1087.33392547,230898.559191,2132.13764989,1080465.02157,0.048216827156,0.00084162185731,0.0931169837713,0.0021461287979,15.9574975406,22.2527844946,-245.921718326,5187.5205438,140.54313555,799.671145413,-2.70519802483,795.400186405,60.4177159747,360.777987974,18.9893713088,234.185089985,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
215,8738,57,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",1751.43888909,389458.7709,3235.90627271,2043005.72808,0.0952296057413,0.00166585978074,0.016759891063,9.17044962989e-05,16.3194302216,18.3614686954,-367.326576479,8874.44345609,112.828062084,1444.55825523,-18.7716490866,390.671801062,10.138815914,228.972678349,-1.60561131858,99.1780330521,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
216,17646,19,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1194.842714,249955.724529,2233.91124637,1210056.39002,0.0587432624758,0.00180092080626,0.0977071523666,0.00258844625205,16.5203510714,25.6943261181,-236.742905407,5587.67872065,138.419668141,538.069350003,-4.87966694292,1169.14099238,47.5964931956,312.826397667,5.18000354051,468.510026301,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
217,5338,57,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1809.80784352,413708.110723,3887.94501726,1757847.26026,0.051443268532,0.00148913429345,0.225054562092,0.00410529552028,26.4383216559,27.9335857086,-113.766045697,3862.32876266,87.0710562871,514.720202855,-0.608426107451,506.773223642,52.2807348503,175.608872046,19.3811750718,137.401248857,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
218,31314,21,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3248.20028372,684888.184656,7421.56034248,2760206.56284,0.124057882146,0.00203037642335,0.111133210361,0.0020143033471,19.6783023148,19.4149034654,-115.251650767,2529.21313174,70.4251404551,483.069015899,31.27109003,820.813198157,11.2019065196,250.707540676,13.0513283399,125.957934038,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
219,25942,63,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2461.81178332,121577.788322,4544.74109738,713010.002003,0.151521999152,0.00095365090422,0.093776807189,0.00038452577428,20.3441795138,13.6756371909,-93.5693454879,701.044819215,89.9481270358,231.828281651,-55.9261803351,154.962822773,51.6259353895,55.6789043359,-5.53498339211,66.9711458074,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
220,10200,0,rock,9.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",1994.5986938,252487.917223,4224.62249046,1268224.39417,0.0900489038275,0.00163260915963,0.129485949874,0.00518041290343,18.7435080939,20.9976466308,-116.536283684,5849.23781377,109.326696801,483.572689204,-23.1459698111,369.285348568,40.6855563071,161.390381813,-11.8880065222,196.995207612,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
221,21658,37,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1277.00440524,123880.34667,2469.1489712,945026.083764,0.0515102652616,0.000416407924698,0.10668771714,0.00207797135226,19.821071027,15.9496190612,-198.383028501,2136.33407248,140.696321942,440.05252745,-18.4617328572,448.450238873,30.4838418702,225.384594475,-6.7477319521,77.193622599,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
222,8942,63,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",689.728967278,7850.57826012,749.046659248,14720.8989636,0.036056731468,4.41716958193e-05,0.0202104728669,0.00018134873244,16.7514051924,10.5766927328,-465.800235516,1485.29608653,180.275337648,433.225355929,56.6357719157,323.401084357,10.9985851428,137.243291952,5.83405079257,48.9771282805,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
223,19108,62,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2279.36100852,424812.69972,4728.95013854,788842.090925,0.117186364462,0.00379206542692,0.10624807328,0.000863367051352,24.7362610183,19.307957812,-145.149753322,1829.08337029,95.7537252195,716.923385901,-21.6415433185,419.283262003,49.6380488364,186.511369767,-29.9221717077,267.906518526,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
224,18836,54,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2030.05879317,221179.743176,4062.63938726,849157.726865,0.103219249637,0.00190702699639,0.200948879123,0.00356590352021,21.7783462722,22.0228953368,-58.0532164744,1744.10699559,108.997451764,454.076038594,-36.1630347233,303.997803897,64.0166926594,150.962162292,1.45406851711,180.9418055,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
225,31416,24,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",2625.37119239,343298.623694,5607.42971021,2112797.4445,0.120289410732,0.00151214867886,0.143111348152,0.00397116225213,29.7602802812,38.805643579,-69.5263656943,2324.63546673,83.0476528308,441.650198644,-16.5924992005,306.346971973,0.126471128564,190.104950579,7.40683613257,104.834370944,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
226,32402,53,disco,3.0,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",3081.26913301,1230519.6698,6405.33504043,1782890.23777,0.15442519077,0.00990506436732,0.172267571092,0.00532705103979,18.0879457871,21.6487647663,-108.480149902,11393.7808705,69.8663700569,1738.04426025,14.8471747602,1439.92021265,45.5635128526,284.289097758,-5.39288130306,236.000194656,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
227,18972,58,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2067.44398485,283338.130168,4229.42155705,1130548.01177,0.104289683261,0.0019332192887,0.162220343947,0.00479746703058,20.8142103625,30.0930663742,-95.4522038367,3222.88601202,105.242437115,613.155987884,-26.9722729083,376.803944122,60.8502087652,116.886931203,-4.81174882615,153.150528289,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
228,9622,83,classical,1.0,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",853.135315476,21423.6329605,1401.72806141,99245.4518266,0.0507876847141,0.0001174632479,0.041920915246,0.000472305546282,19.9121871203,18.0963437132,-338.776371692,3842.26066217,190.175901427,455.316249608,-16.3668727273,678.175730722,3.69434746205,143.259462275,-0.444648289627,94.4189689104,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
229,13940,10,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",1860.27081804,558189.744565,3766.90003861,2004578.76097,0.0763774073401,0.00244106367298,0.0747911781073,0.00112171948422,22.7019907672,28.0549522442,-197.772886568,4256.41583363,106.542055175,937.534846163,-4.43027027009,579.219969953,37.6377548188,320.13269977,-0.858498824705,299.557604079,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
230,24820,30,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",1524.02211994,203990.010198,3498.28584893,1334323.08712,0.0511684683866,0.000308855510906,0.230160161853,0.00184159982018,24.6067756688,22.8595223848,-77.6291389795,1186.39879757,130.979109987,511.851780047,-23.3347624629,214.511064026,62.0486025768,56.8076795887,0.927119213563,79.5809680059,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
231,4556,34,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",3190.84463897,259842.985701,6353.12954215,761385.833221,0.169137975412,0.00325804277206,0.227999791503,0.00277470075525,17.705991322,21.4116610831,5.96539616053,986.222552634,53.2477510036,299.635632568,-8.97327164917,236.282783785,26.9490112269,146.660706252,0.427076315764,163.433104073,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
232,14926,39,country,2.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",3759.32174669,587511.305994,7442.81812091,1732748.43049,0.212255480862,0.00391844026788,0.0963111966848,0.000762286887038,23.6958604858,22.6545843548,-89.8904225415,1969.20173539,36.3295649567,457.44990269,11.4618757296,324.340424095,37.4809076963,204.842888998,9.23444891603,197.102811784,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
233,19890,85,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1313.51531704,407362.408189,2641.08074809,2069606.80887,0.0594442678052,0.00167349383619,0.150443658233,0.00358188012615,21.7039810611,29.4435422863,-179.910132768,4523.19108482,131.369996053,1280.03702068,0.491408065506,582.207770489,43.1738326677,261.430119687,14.1172893456,191.680741765,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
234,2890,85,reggae,8.0,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1796.87629699,278590.720419,3439.76227516,450296.687273,0.0994326096172,0.00385306749025,0.119411982596,0.00358345359564,23.5032728355,33.7891315507,-175.346969382,8092.67515773,116.666552954,762.158793313,-55.1498797704,678.561264901,59.9565133214,251.273413463,1.92718418033,344.048584382,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
235,4522,33,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",2980.82079305,835127.602117,6159.13040516,2636222.7999,0.152103015988,0.00775747196383,0.21442013979,0.00309769297019,19.3775402633,31.4963354184,-31.9312494612,2391.5289707,59.9726409339,1158.34462176,-2.6740734953,603.080852244,33.4927707103,523.782195789,13.0331063627,269.041558217,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
236,23664,96,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1876.07802385,513834.369334,4014.81564544,2657659.26108,0.0778642048207,0.00211005081488,0.044223330915,0.000458448659629,23.0596647515,26.3612668256,-277.266753123,4342.07914067,95.6681151815,905.245069227,-3.0318399547,512.462803743,43.9172961117,222.590132957,1.96197269495,160.095799223,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
237,22746,69,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2006.82594338,175590.899908,3903.85287972,1228248.05889,0.0872846263324,0.000840408491992,0.111856251955,0.0014405627735,19.1078048836,21.8749575306,-159.346678374,3099.82051469,92.1135116487,521.858375877,-16.8059799804,535.04447064,27.4240075757,222.688112044,6.08495531659,78.9012989709,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
238,19210,65,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2817.54609241,347954.109525,5616.12645349,616985.114975,0.146270893895,0.00255702584547,0.100367642939,0.00086627760902,20.2440829895,16.8307263773,-118.406369528,1185.40473289,74.8089991513,607.431016289,-19.8492755263,342.720837333,46.9302319003,126.576657574,-32.5594831458,129.155524652,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
239,19652,78,blues,0.0,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",2334.47398415,89775.2597927,4945.05002044,481614.803367,0.123870139898,0.000556269699074,0.258047789335,0.00272882962599,19.7162612683,31.9773591356,-2.58236707125,734.933132885,101.21376675,164.222300594,-33.8980412382,142.946394578,41.5236087732,100.01032516,-13.8104344744,106.070870413,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
240,24072,8,metal,6.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",2961.87982523,848473.9342,6182.59158112,3234263.22061,0.140351713905,0.00506242225408,0.0584017038345,0.000203365067136,21.7459963041,18.9225270498,-149.996481277,1776.81791778,67.9769069084,738.129959943,-6.73812026822,494.198046531,32.1270643499,177.682499891,6.05186101885,170.398451478,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
241,27268,2,pop,7.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",3212.68979934,1007921.53876,7423.96404887,2458771.22553,0.118717447917,0.00577885440462,0.215540006757,0.00658939732239,22.3389092044,25.6976842272,-59.6994664903,2907.20734601,63.0001250843,597.54012012,31.139657511,182.336011847,16.934589463,156.472194774,8.92163945167,102.942570431,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
242,4862,43,hiphop,4.0,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",1833.47414601,903702.181543,3845.00380405,4876166.28816,0.0614696887112,0.00157428459955,0.13596214354,0.00791244860739,21.5172125072,22.1571438053,-155.659376319,5007.92398567,113.744911477,1624.77532813,-3.9597940731,574.396293935,18.2796661795,328.22913628,13.4817486149,163.406881898,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
243,23562,93,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",2150.6788287,237528.330959,5010.65952035,2665571.61477,0.0815793059593,0.000700955955708,0.0453607738018,0.000150483072503,23.9376271311,25.7234613175,-215.350454366,1515.6296612,101.015523386,294.444308522,17.0983444858,278.432575433,12.957369143,118.752980508,16.0574016506,95.0227703872,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
244,21488,32,jazz,5.0,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",1522.01431778,327759.441522,3250.02804778,2370351.86343,0.0614269167878,0.00116442314285,0.0405385233462,0.000571922224481,22.0149187517,28.8585480441,-305.487808228,3654.5270155,121.961890615,738.148645975,2.57125554878,187.214604692,36.8979153855,84.8703385483,-8.56970905242,77.3391574576,21.8437097908,452.356280688,3.77045331607,24.7980176005,3.26941113616,29.1093042377,1.66078028337,9.31349258836,1.21671016974,4.94389708876
